user,label
Train_14490,0
Train_14491,1
Train_14492,0
Train_14493,0
Train_14494,0
Train_14495,0
Train_14496,0
Train_14497,1
Train_14498,0
Train_14499,1
Train_14500,0
Train_14501,0
Train_14502,0
Train_14503,0
Train_14504,0
Train_14505,1
Train_14506,1
Train_14507,1
Train_14508,1
Train_14509,0
Train_14510,0
Train_14511,0
Train_14512,1
Train_14513,0
Train_14514,0
Train_14515,0
Train_14516,0
Train_14517,0
Train_14518,0
Train_14519,0
Train_14520,1
Train_14521,0
Train_14522,0
Train_14523,0
Train_14524,1
Train_14525,0
Train_14526,1
Train_14527,0
Train_14528,0
Train_14529,0
Train_14530,0
Train_14531,0
Train_14532,1
Train_14533,0
Train_14534,0
Train_14535,0
Train_14536,0
Train_14537,0
Train_14538,0
Train_14539,1
Train_14540,1
Train_14541,0
Train_14542,0
Train_14543,1
Train_14544,1
Train_14545,0
Train_14546,0
Train_14547,0
Train_14548,1
Train_14549,0
Train_14550,1
Train_14551,1
Train_14552,0
Train_14553,1
Train_14554,1
Train_14555,0
Train_14556,0
Train_14557,0
Train_14558,1
Train_14559,1
Train_14560,0
Train_14561,0
Train_14562,0
Train_14563,1
Train_14564,0
Train_14565,0
Train_14566,1
Train_14567,0
Train_14568,1
Train_14569,0
Train_14570,0
Train_14571,0
Train_14572,0
Train_14573,0
Train_14574,0
Train_14575,0
Train_14576,0
Train_14577,1
Train_14578,0
Train_14579,0
Train_14580,0
Train_14581,0
Train_14582,0
Train_14583,1
Train_14584,1
Train_14585,0
Train_14586,0
Train_14587,0
Train_14588,0
Train_14589,0
Train_14590,0
Train_14591,1
Train_14592,0
Train_14593,0
Train_14594,0
Train_14595,0
Train_14596,0
Train_14597,1
Train_14598,0
Train_14599,0
Train_14600,0
Train_14601,0
Train_14602,0
Train_14603,1
Train_14604,0
Train_14605,1
Train_14606,0
Train_14607,0
Train_14608,1
Train_14609,0
Train_14610,0
Train_14611,1
Train_14612,0
Train_14613,0
Train_14614,1
Train_14615,0
Train_14616,0
Train_14617,1
Train_14618,0
Train_14619,0
Train_14620,0
Train_14621,1
Train_14622,0
Train_14623,0
Train_14624,1
Train_14625,1
Train_14626,1
Train_14627,0
Train_14628,1
Train_14629,0
Train_14630,0
Train_14631,0
Train_14632,1
Train_14633,0
Train_14634,1
Train_14635,0
Train_14636,0
Train_14637,0
Train_14638,0
Train_14639,1
Train_14640,0
Train_14641,0
Train_14642,1
Train_14643,0
Train_14644,0
Train_14645,1
Train_14646,0
Train_14647,0
Train_14648,0
Train_14649,0
Train_14650,0
Train_14651,0
Train_14652,0
Train_14653,0
Train_14654,0
Train_14655,0
Train_14656,1
Train_14657,0
Train_14658,0
Train_14659,1
Train_14660,0
Train_14661,0
Train_14662,1
Train_14663,0
Train_14664,0
Train_14665,1
Train_14666,0
Train_14667,0
Train_14668,1
Train_14669,0
Train_14670,0
Train_14671,1
Train_14672,1
Train_14673,1
Train_14674,0
Train_14675,1
Train_14676,0
Train_14677,0
Train_14678,1
Train_14679,0
Train_14680,0
Train_14681,0
Train_14682,1
Train_14683,0
Train_14684,0
Train_14685,1
Train_14686,0
Train_14687,1
Train_14688,0
Train_14689,0
Train_14690,0
Train_14691,0
Train_14692,0
Train_14693,0
Train_14694,0
Train_14695,0
Train_14696,1
Train_14697,0
Train_14698,0
Train_14699,0
Train_14700,1
Train_14701,0
Train_14702,0
Train_14703,0
Train_14704,0
Train_14705,1
Train_14706,1
Train_14707,0
Train_14708,1
Train_14709,0
Train_14710,0
Train_14711,0
Train_14712,0
Train_14713,1
Train_14714,0
Train_14715,1
Train_14716,1
Train_14717,0
Train_14718,0
Train_14719,1
Train_14720,0
Train_14721,0
Train_14722,0
Train_14723,0
Train_14724,1
Train_14725,0
Train_14726,1
Train_14727,0
Train_14728,0
Train_14729,1
Train_14730,1
Train_14731,0
Train_14732,0
Train_14733,0
Train_14734,0
Train_14735,0
Train_14736,0
Train_14737,0
Train_14738,0
Train_14739,0
Train_14740,0
Train_14741,1
Train_14742,1
Train_14743,1
Train_14744,1
Train_14745,0
Train_14746,0
Train_14747,0
Train_14748,0
Train_14749,0
Train_14750,1
Train_14751,0
Train_14752,0
Train_14753,1
Train_14754,0
Train_14755,0
Train_14756,0
Train_14757,0
Train_14758,0
Train_14759,0
Train_14760,0
Train_14761,0
Train_14762,0
Train_14763,0
Train_14764,0
Train_14765,0
Train_14766,0
Train_14767,0
Train_14768,0
Train_14769,1
Train_14770,0
Train_14771,0
Train_14772,0
Train_14773,0
Train_14774,0
Train_14775,0
Train_14776,1
Train_14777,0
Train_14778,0
Train_14779,0
Train_14780,0
Train_14781,1
Train_14782,0
Train_14783,0
Train_14784,0
Train_14785,1
Train_14786,1
Train_14787,0
Train_14788,0
Train_14789,1
Train_14790,0
Train_14791,0
Train_14792,1
Train_14793,1
Train_14794,0
Train_14795,1
Train_14796,0
Train_14797,1
Train_14798,0
Train_14799,1
Train_14800,0
Train_14801,0
Train_14802,1
Train_14803,0
Train_14804,0
Train_14805,1
Train_14806,1
Train_14807,0
Train_14808,0
Train_14809,0
Train_14810,0
Train_14811,0
Train_14812,0
Train_14813,1
Train_14814,0
Train_14815,0
Train_14816,0
Train_14817,0
Train_14818,0
Train_14819,0
Train_14820,0
Train_14821,0
Train_14822,0
Train_14823,1
Train_14824,0
Train_14825,1
Train_14826,0
Train_14827,1
Train_14828,0
Train_14829,0
Train_14830,0
Train_14831,1
Train_14832,0
Train_14833,0
Train_14834,0
Train_14835,0
Train_14836,0
Train_14837,0
Train_14838,0
Train_14839,0
Train_14840,1
Train_14841,0
Train_14842,0
Train_14843,0
Train_14844,0
Train_14845,0
Train_14846,1
Train_14847,0
Train_14848,0
Train_14849,0
Train_14850,0
Train_14851,1
Train_14852,0
Train_14853,0
Train_14854,0
Train_14855,0
Train_14856,1
Train_14857,1
Train_14858,0
Train_14859,0
Train_14860,1
Train_14861,0
Train_14862,1
Train_14863,0
Train_14864,0
Train_14865,1
Train_14866,1
Train_14867,0
Train_14868,0
Train_14869,0
Train_14870,0
Train_14871,0
Train_14872,0
Train_14873,1
Train_14874,0
Train_14875,0
Train_14876,0
Train_14877,1
Train_14878,0
Train_14879,1
Train_14880,0
Train_14881,0
Train_14882,0
Train_14883,0
Train_14884,0
Train_14885,0
Train_14886,0
Train_14887,1
Train_14888,1
Train_14889,1
Train_14890,0
Train_14891,1
Train_14892,0
Train_14893,1
Train_14894,0
Train_14895,0
Train_14896,0
Train_14897,0
Train_14898,1
Train_14899,0
Train_14900,0
Train_14901,0
Train_14902,0
Train_14903,1
Train_14904,1
Train_14905,1
Train_14906,0
Train_14907,0
Train_14908,0
Train_14909,0
Train_14910,0
Train_14911,0
Train_14912,0
Train_14913,0
Train_14914,0
Train_14915,1
Train_14916,0
Train_14917,0
Train_14918,1
Train_14919,1
Train_14920,1
Train_14921,0
Train_14922,0
Train_14923,0
Train_14924,0
Train_14925,0
Train_14926,1
Train_14927,1
Train_14928,0
Train_14929,0
Train_14930,0
Train_14931,0
Train_14932,0
Train_14933,0
Train_14934,0
Train_14935,1
Train_14936,0
Train_14937,0
Train_14938,1
Train_14939,1
Train_14940,0
Train_14941,1
Train_14942,0
Train_14943,1
Train_14944,1
Train_14945,0
Train_14946,1
Train_14947,0
Train_14948,0
Train_14949,1
Train_14950,0
Train_14951,0
Train_14952,1
Train_14953,0
Train_14954,0
Train_14955,0
Train_14956,0
Train_14957,0
Train_14958,1
Train_14959,0
Train_14960,1
Train_14961,0
Train_14962,1
Train_14963,0
Train_14964,1
Train_14965,0
Train_14966,0
Train_14967,0
Train_14968,0
Train_14969,1
Train_14970,0
Train_14971,0
Train_14972,0
Train_14973,1
Train_14974,0
Train_14975,0
Train_14976,0
Train_14977,0
Train_14978,0
Train_14979,0
Train_14980,0
Train_14981,0
Train_14982,0
Train_14983,0
Train_14984,0
Train_14985,0
Train_14986,0
Train_14987,0
Train_14988,0
Train_14989,1
Train_14990,0
Train_14991,0
Train_14992,0
Train_14993,0
Train_14994,0
Train_14995,1
Train_14996,0
Train_14997,1
Train_14998,0
Train_14999,0
Train_15000,0
Train_15001,0
Train_15002,0
Train_15003,0
Train_15004,0
Train_15005,0
Train_15006,1
Train_15007,0
Train_15008,0
Train_15009,0
Train_15010,0
Train_15011,0
Train_15012,0
Train_15013,0
Train_15014,0
Train_15015,0
Train_15016,0
Train_15017,0
Train_15018,1
Train_15019,1
Train_15020,0
Train_15021,0
Train_15022,0
Train_15023,1
Train_15024,0
Train_15025,0
Train_15026,1
Train_15027,0
Train_15028,0
Train_15029,1
Train_15030,0
Train_15031,1
Train_15032,0
Train_15033,0
Train_15034,0
Train_15035,0
Train_15036,0
Train_15037,0
Train_15038,0
Train_15039,0
Train_15040,0
Train_15041,0
Train_15042,0
Train_15043,0
Train_15044,1
Train_15045,1
Train_15046,0
Train_15047,1
Train_15048,0
Train_15049,0
Train_15050,0
Train_15051,0
Train_15052,0
Train_15053,0
Train_15054,0
Train_15055,0
Train_15056,0
Train_15057,0
Train_15058,0
Train_15059,0
Train_15060,1
Train_15061,0
Train_15062,1
Train_15063,0
Train_15064,0
Train_15065,0
Train_15066,0
Train_15067,1
Train_15068,1
Train_15069,0
Train_15070,0
Train_15071,0
Train_15072,1
Train_15073,0
Train_15074,0
Train_15075,1
Train_15076,0
Train_15077,0
Train_15078,1
Train_15079,0
Train_15080,0
Train_15081,0
Train_15082,0
Train_15083,0
Train_15084,1
Train_15085,0
Train_15086,0
Train_15087,1
Train_15088,0
Train_15089,0
Train_15090,0
Train_15091,1
Train_15092,0
Train_15093,0
Train_15094,0
Train_15095,0
Train_15096,0
Train_15097,1
Train_15098,0
Train_15099,0
Train_15100,1
Train_15101,0
Train_15102,0
Train_15103,0
Train_15104,0
Train_15105,0
Train_15106,0
Train_15107,0
Train_15108,0
Train_15109,0
Train_15110,0
Train_15111,0
Train_15112,0
Train_15113,0
Train_15114,1
Train_15115,0
Train_15116,1
Train_15117,0
Train_15118,0
Train_15119,0
Train_15120,1
Train_15121,0
Train_15122,0
Train_15123,1
Train_15124,0
Train_15125,1
Train_15126,0
Train_15127,1
Train_15128,0
Train_15129,0
Train_15130,0
Train_15131,0
Train_15132,1
Train_15133,0
Train_15134,0
Train_15135,1
Train_15136,0
Train_15137,0
Train_15138,0
Train_15139,0
Train_15140,0
Train_15141,0
Train_15142,0
Train_15143,0
Train_15144,0
Train_15145,1
Train_15146,0
Train_15147,0
Train_15148,0
Train_15149,0
Train_15150,0
Train_15151,1
Train_15152,1
Train_15153,0
Train_15154,0
Train_15155,0
Train_15156,0
Train_15157,0
Train_15158,0
Train_15159,0
Train_15160,0
Train_15161,0
Train_15162,0
Train_15163,0
Train_15164,0
Train_15165,0
Train_15166,1
Train_15167,0
Train_15168,1
Train_15169,1
Train_15170,0
Train_15171,0
Train_15172,0
Train_15173,0
Train_15174,1
Train_15175,0
Train_15176,0
Train_15177,0
Train_15178,0
Train_15179,0
Train_15180,0
Train_15181,0
Train_15182,0
Train_15183,0
Train_15184,0
Train_15185,0
Train_15186,1
Train_15187,1
Train_15188,0
Train_15189,0
Train_15190,0
Train_15191,0
Train_15192,0
Train_15193,0
Train_15194,0
Train_15195,0
Train_15196,0
Train_15197,0
Train_15198,0
Train_15199,1
Train_15200,0
Train_15201,0
Train_15202,0
Train_15203,0
Train_15204,0
Train_15205,0
Train_15206,0
Train_15207,1
Train_15208,1
Train_15209,0
Train_15210,1
Train_15211,0
Train_15212,1
Train_15213,0
Train_15214,0
Train_15215,1
Train_15216,1
Train_15217,0
Train_15218,0
Train_15219,0
Train_15220,0
Train_15221,1
Train_15222,0
Train_15223,1
Train_15224,0
Train_15225,0
Train_15226,0
Train_15227,0
Train_15228,0
Train_15229,0
Train_15230,0
Train_15231,0
Train_15232,0
Train_15233,0
Train_15234,1
Train_15235,1
Train_15236,0
Train_15237,0
Train_15238,1
Train_15239,1
Train_15240,1
Train_15241,0
Train_15242,0
Train_15243,0
Train_15244,1
Train_15245,0
Train_15246,0
Train_15247,0
Train_15248,0
Train_15249,0
Train_15250,1
Train_15251,0
Train_15252,0
Train_15253,0
Train_15254,0
Train_15255,1
Train_15256,1
Train_15257,1
Train_15258,0
Train_15259,0
Train_15260,0
Train_15261,0
Train_15262,1
Train_15263,0
Train_15264,1
Train_15265,0
Train_15266,0
Train_15267,0
Train_15268,0
Train_15269,0
Train_15270,0
Train_15271,0
Train_15272,0
Train_15273,1
Train_15274,0
Train_15275,1
Train_15276,1
Train_15277,1
Train_15278,0
Train_15279,0
Train_15280,0
Train_15281,0
Train_15282,1
Train_15283,0
Train_15284,0
Train_15285,0
Train_15286,1
Train_15287,0
Train_15288,0
Train_15289,0
Train_15290,0
Train_15291,0
Train_15292,0
Train_15293,0
Train_15294,1
Train_15295,0
Train_15296,0
Train_15297,0
Train_15298,0
Train_15299,0
Train_15300,0
Train_15301,0
Train_15302,0
Train_15303,0
Train_15304,1
Train_15305,1
Train_15306,0
Train_15307,0
Train_15308,0
Train_15309,0
Train_15310,0
Train_15311,0
Train_15312,0
Train_15313,0
Train_15314,0
Train_15315,0
Train_15316,0
Train_15317,1
Train_15318,0
Train_15319,0
Train_15320,1
Train_15321,1
Train_15322,0
Train_15323,0
Train_15324,0
Train_15325,0
Train_15326,0
Train_15327,0
Train_15328,0
Train_15329,0
Train_15330,0
Train_15331,0
Train_15332,0
Train_15333,1
Train_15334,0
Train_15335,0
Train_15336,1
Train_15337,0
Train_15338,1
Train_15339,0
Train_15340,0
Train_15341,0
Train_15342,1
Train_15343,1
Train_15344,0
Train_15345,0
Train_15346,1
Train_15347,0
Train_15348,1
Train_15349,0
Train_15350,0
Train_15351,1
Train_15352,0
Train_15353,1
Train_15354,0
Train_15355,0
Train_15356,0
Train_15357,0
Train_15358,0
Train_15359,0
Train_15360,1
Train_15361,0
Train_15362,1
Train_15363,0
Train_15364,0
Train_15365,0
Train_15366,0
Train_15367,0
Train_15368,0
Train_15369,0
Train_15370,1
Train_15371,0
Train_15372,0
Train_15373,0
Train_15374,1
Train_15375,0
Train_15376,0
Train_15377,0
Train_15378,0
Train_15379,0
Train_15380,0
Train_15381,1
Train_15382,0
Train_15383,0
Train_15384,0
Train_15385,1
Train_15386,0
Train_15387,0
Train_15388,0
Train_15389,1
Train_15390,1
Train_15391,0
Train_15392,0
Train_15393,1
Train_15394,0
Train_15395,0
Train_15396,1
Train_15397,0
Train_15398,0
Train_15399,0
Train_15400,0
Train_15401,0
Train_15402,1
Train_15403,1
Train_15404,0
Train_15405,0
Train_15406,0
Train_15407,0
Train_15408,1
Train_15409,0
Train_15410,0
Train_15411,1
Train_15412,0
Train_15413,1
Train_15414,1
Train_15415,0
Train_15416,1
Train_15417,1
Train_15418,0
Train_15419,0
Train_15420,0
Train_15421,1
Train_15422,0
Train_15423,0
Train_15424,1
Train_15425,1
Train_15426,0
Train_15427,0
Train_15428,0
Train_15429,1
Train_15430,0
Train_15431,0
Train_15432,1
Train_15433,0
Train_15434,1
Train_15435,0
Train_15436,1
Train_15437,1
Train_15438,0
Train_15439,0
Train_15440,0
Train_15441,0
Train_15442,1
Train_15443,0
Train_15444,0
Train_15445,1
Train_15446,1
Train_15447,1
Train_15448,0
Train_15449,1
Train_15450,1
Train_15451,0
Train_15452,0
Train_15453,1
Train_15454,1
Train_15455,0
Train_15456,0
Train_15457,0
Train_15458,0
Train_15459,1
Train_15460,0
Train_15461,0
Train_15462,0
Train_15463,0
Train_15464,0
Train_15465,0
Train_15466,0
Train_15467,0
Train_15468,0
Train_15469,0
Train_15470,1
Train_15471,0
Train_15472,0
Train_15473,0
Train_15474,1
Train_15475,0
Train_15476,0
Train_15477,1
Train_15478,0
Train_15479,0
Train_15480,0
Train_15481,0
Train_15482,1
Train_15483,1
Train_15484,0
Train_15485,0
Train_15486,0
Train_15487,0
Train_15488,1
Train_15489,1
Train_15490,0
Train_15491,0
Train_15492,1
Train_15493,0
Train_15494,0
Train_15495,0
Train_15496,0
Train_15497,0
Train_15498,1
Train_15499,1
Train_15500,0
Train_15501,1
Train_15502,0
Train_15503,0
Train_15504,0
Train_15505,0
Train_15506,0
Train_15507,0
Train_15508,0
Train_15509,0
Train_15510,0
Train_15511,1
Train_15512,0
Train_15513,0
Train_15514,1
Train_15515,0
Train_15516,0
Train_15517,0
Train_15518,0
Train_15519,0
Train_15520,0
Train_15521,0
Train_15522,1
Train_15523,0
Train_15524,1
Train_15525,0
Train_15526,0
Train_15527,0
Train_15528,0
Train_15529,0
Train_15530,0
Train_15531,1
Train_15532,1
Train_15533,0
Train_15534,0
Train_15535,1
Train_15536,0
Train_15537,0
Train_15538,0
Train_15539,0
Train_15540,0
Train_15541,1
Train_15542,0
Train_15543,0
Train_15544,0
Train_15545,0
Train_15546,0
Train_15547,0
Train_15548,0
Train_15549,1
Train_15550,0
Train_15551,0
Train_15552,0
Train_15553,0
Train_15554,0
Train_15555,0
Train_15556,0
Train_15557,0
Train_15558,0
Train_15559,0
Train_15560,0
Train_15561,0
Train_15562,0
Train_15563,1
Train_15564,0
Train_15565,0
Train_15566,0
Train_15567,0
Train_15568,0
Train_15569,0
Train_15570,0
Train_15571,1
Train_15572,0
Train_15573,0
Train_15574,1
Train_15575,0
Train_15576,1
Train_15577,0
Train_15578,1
Train_15579,0
Train_15580,0
Train_15581,0
Train_15582,0
Train_15583,0
Train_15584,0
Train_15585,0
Train_15586,0
Train_15587,0
Train_15588,0
Train_15589,0
Train_15590,0
Train_15591,1
Train_15592,0
Train_15593,1
Train_15594,0
Train_15595,0
Train_15596,0
Train_15597,0
Train_15598,0
Train_15599,0
Train_15600,0
Train_15601,0
Train_15602,0
Train_15603,1
Train_15604,0
Train_15605,0
Train_15606,0
Train_15607,0
Train_15608,0
Train_15609,0
Train_15610,0
Train_15611,0
Train_15612,0
Train_15613,0
Train_15614,0
Train_15615,1
Train_15616,0
Train_15617,0
Train_15618,1
Train_15619,1
Train_15620,0
Train_15621,0
Train_15622,0
Train_15623,1
Train_15624,0
Train_15625,1
Train_15626,1
Train_15627,0
Train_15628,1
Train_15629,0
Train_15630,0
Train_15631,0
Train_15632,0
Train_15633,0
Train_15634,0
Train_15635,0
Train_15636,0
Train_15637,1
Train_15638,0
Train_15639,0
Train_15640,0
Train_15641,0
Train_15642,0
Train_15643,1
Train_15644,0
Train_15645,0
Train_15646,0
Train_15647,1
Train_15648,1
Train_15649,1
Train_15650,0
Train_15651,0
Train_15652,0
Train_15653,0
Train_15654,0
Train_15655,0
Train_15656,1
Train_15657,0
Train_15658,0
Train_15659,1
Train_15660,0
Train_15661,1
Train_15662,0
Train_15663,0
Train_15664,0
Train_15665,0
Train_15666,0
Train_15667,0
Train_15668,0
Train_15669,0
Train_15670,0
Train_15671,0
Train_15672,0
Train_15673,0
Train_15674,0
Train_15675,0
Train_15676,1
Train_15677,0
Train_15678,0
Train_15679,0
Train_15680,1
Train_15681,1
Train_15682,1
Train_15683,0
Train_15684,0
Train_15685,0
Train_15686,0
Train_15687,1
Train_15688,0
Train_15689,0
Train_15690,0
Train_15691,0
Train_15692,0
Train_15693,0
Train_15694,0
Train_15695,0
Train_15696,1
Train_15697,0
Train_15698,0
Train_15699,0
Train_15700,0
Train_15701,0
Train_15702,0
Train_15703,0
Train_15704,0
Train_15705,0
Train_15706,0
Train_15707,0
Train_15708,0
Train_15709,0
Train_15710,0
Train_15711,0
Train_15712,0
Train_15713,0
Train_15714,1
Train_15715,0
Train_15716,0
Train_15717,0
Train_15718,0
Train_15719,1
Train_15720,1
Train_15721,1
Train_15722,1
Train_15723,0
Train_15724,1
Train_15725,0
Train_15726,0
Train_15727,1
Train_15728,0
Train_15729,0
Train_15730,0
Train_15731,0
Train_15732,1
Train_15733,1
Train_15734,0
Train_15735,0
Train_15736,1
Train_15737,0
Train_15738,1
Train_15739,1
Train_15740,1
Train_15741,0
Train_15742,1
Train_15743,1
Train_15744,0
Train_15745,0
Train_15746,0
Train_15747,0
Train_15748,0
Train_15749,1
Train_15750,0
Train_15751,0
Train_15752,0
Train_15753,0
Train_15754,0
Train_15755,0
Train_15756,0
Train_15757,0
Train_15758,0
Train_15759,0
Train_15760,0
Train_15761,0
Train_15762,1
Train_15763,0
Train_15764,0
Train_15765,0
Train_15766,0
Train_15767,0
Train_15768,0
Train_15769,1
Train_15770,0
Train_15771,1
Train_15772,0
Train_15773,0
Train_15774,0
Train_15775,0
Train_15776,0
Train_15777,1
Train_15778,1
Train_15779,1
Train_15780,1
Train_15781,1
Train_15782,0
Train_15783,0
Train_15784,0
Train_15785,0
Train_15786,0
Train_15787,0
Train_15788,0
Train_15789,0
Train_15790,0
Train_15791,0
Train_15792,1
Train_15793,0
Train_15794,1
Train_15795,0
Train_15796,0
Train_15797,0
Train_15798,1
Train_15799,0
Train_15800,0
Train_15801,1
Train_15802,0
Train_15803,0
Train_15804,1
Train_15805,1
Train_15806,0
Train_15807,0
Train_15808,0
Train_15809,0
Train_15810,1
Train_15811,0
Train_15812,0
Train_15813,1
Train_15814,0
Train_15815,0
Train_15816,0
Train_15817,0
Train_15818,0
Train_15819,0
Train_15820,1
Train_15821,0
Train_15822,0
Train_15823,0
Train_15824,0
Train_15825,1
Train_15826,1
Train_15827,0
Train_15828,0
Train_15829,0
Train_15830,0
Train_15831,0
Train_15832,0
Train_15833,0
Train_15834,0
Train_15835,0
Train_15836,0
Train_15837,0
Train_15838,0
Train_15839,0
Train_15840,0
Train_15841,0
Train_15842,0
Train_15843,0
Train_15844,0
Train_15845,0
Train_15846,0
Train_15847,0
Train_15848,0
Train_15849,0
Train_15850,0
Train_15851,0
Train_15852,0
Train_15853,0
Train_15854,0
Train_15855,1
Train_15856,0
Train_15857,0
Train_15858,0
Train_15859,0
Train_15860,0
Train_15861,1
Train_15862,1
Train_15863,0
Train_15864,0
Train_15865,1
Train_15866,0
Train_15867,1
Train_15868,0
Train_15869,0
Train_15870,0
Train_15871,0
Train_15872,0
Train_15873,0
Train_15874,1
Train_15875,0
Train_15876,0
Train_15877,0
Train_15878,1
Train_15879,0
Train_15880,0
Train_15881,0
Train_15882,1
Train_15883,0
Train_15884,0
Train_15885,0
Train_15886,0
Train_15887,0
Train_15888,0
Train_15889,0
Train_15890,0
Train_15891,0
Train_15892,1
Train_15893,1
Train_15894,0
Train_15895,0
Train_15896,1
Train_15897,0
Train_15898,1
Train_15899,0
Train_15900,0
Train_15901,0
Train_15902,1
Train_15903,0
Train_15904,0
Train_15905,0
Train_15906,0
Train_15907,0
Train_15908,0
Train_15909,0
Train_15910,0
Train_15911,1
Train_15912,0
Train_15913,0
Train_15914,0
Train_15915,0
Train_15916,0
Train_15917,1
Train_15918,0
Train_15919,0
Train_15920,0
Train_15921,1
Train_15922,0
Train_15923,1
Train_15924,1
Train_15925,0
Train_15926,0
Train_15927,1
Train_15928,0
Train_15929,0
Train_15930,1
Train_15931,0
Train_15932,0
Train_15933,0
Train_15934,1
Train_15935,0
Train_15936,0
Train_15937,0
Train_15938,0
Train_15939,0
Train_15940,1
Train_15941,1
Train_15942,0
Train_15943,0
Train_15944,0
Train_15945,0
Train_15946,0
Train_15947,0
Train_15948,1
Train_15949,0
Train_15950,1
Train_15951,1
Train_15952,0
Train_15953,0
Train_15954,0
Train_15955,0
